#	Isochrone	Z = 0.00100		Age = 	6.310e+07 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	8.85	2.0171	2.012	2.365	3.706	2.15	-0.895	0.193	0.794	0.923	 RGBt     
	8.85	2.0416	2.035	1.858	3.740	2.79	0.292	0.003	0.637	0.797	 BHeb     
	8.85	2.1302	2.116	2.203	3.775	2.61	-0.645	-0.038	0.495	0.665	 Te-M     
	8.85	2.1746	2.154	2.296	3.722	2.31	-0.767	0.099	0.715	0.862	 EHeb     
	8.85	2.1792	2.145	3.631	3.631	0.61	-3.615	1.154	1.328	1.328	 1TP      
	8.85	2.1817	0.931	4.299	3.575	-0.65	-4.723	1.728	1.539	1.794	 AGBt
#	Isochrone	Z = 0.00100		Age = 	7.943e+08 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	8.90	1.7172	1.715	1.417	4.025	4.30	1.653	-0.144	-0.042	-0.052	 TO       
	8.90	1.9021	1.899	1.692	3.993	3.94	0.810	-0.065	-0.026	-0.024	 Te-m     
	8.90	1.9157	1.912	1.798	4.049	4.06	0.826	-0.230	-0.072	-0.064	 Te-M     
	8.90	1.9185	1.915	1.825	3.937	3.59	0.267	0.067	0.040	0.066	 L-M      
	8.90	1.9234	1.920	1.661	3.747	2.99	0.773	-0.027	0.612	0.775	 RGBb     
	8.90	1.9336	1.929	2.364	3.704	2.12	-0.888	0.205	0.803	0.930	 RGBt     
	8.90	1.9537	1.947	1.793	3.740	2.84	0.453	-0.002	0.635	0.795	 BHeb     
	8.90	2.0400	2.026	2.135	3.766	2.62	-0.458	-0.034	0.528	0.698	 Te-M     
	8.90	2.0859	2.065	2.268	3.721	2.31	-0.697	0.101	0.719	0.866	 EHeb     
	8.90	2.0901	2.058	3.569	3.633	0.66	-3.479	1.111	1.306	1.312	 1TP      
	8.90	2.0925	0.906	4.282	3.574	-0.64	-4.669	1.730	1.540	1.804	 AGBt
#	Isochrone	Z = 0.00100		Age = 	8.913e+08 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	8.95	1.6517	1.650	1.354	4.014	4.31	1.758	-0.112	-0.030	-0.044	 TO       
	8.95	1.8208	1.818	1.620	3.983	3.95	0.942	-0.029	-0.011	-0.008	 Te-m     
	8.95	1.8340	1.831	1.729	4.038	4.07	0.943	-0.196	-0.064	-0.058	 Te-M     
	8.95	1.8367	1.833	1.756	3.934	3.63	0.435	0.070	0.049	0.074	 L-M      
	8.95	1.8422	1.839	1.595	3.748	3.04	0.937	-0.032	0.609	0.773	 RGBb     
	8.95	1.8545	1.849	2.378	3.702	2.08	-0.915	0.221	0.816	0.940	 RGBt     
	8.95	1.8710	1.864	1.733	3.741	2.88	0.603	-0.005	0.634	0.795	 BHeb     
	8.95	1.9560	1.943	2.071	3.760	2.64	-0.283	-0.031	0.554	0.723	 Te-M     
	8.95	2.0008	1.980	2.241	3.720	2.32	-0.628	0.103	0.722	0.869	 EHeb     
	8.95	2.0048	1.974	3.507	3.635	0.71	-3.342	1.068	1.285	1.296	 1TP      
	8.95	2.0069	0.883	4.264	3.573	-0.64	-4.605	1.731	1.541	1.822	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.000e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.00	1.5994	1.598	1.308	4.003	4.29	1.813	-0.077	-0.016	-0.033	 TO       
	9.00	1.7484	1.745	1.556	3.972	3.96	1.059	0.003	0.008	0.010	 Te-m     
	9.00	1.7596	1.756	1.664	4.027	4.07	1.048	-0.163	-0.053	-0.053	 Te-M     
	9.00	1.7621	1.759	1.692	3.923	3.63	0.576	0.077	0.074	0.103	 L-M      
	9.00	1.7673	1.764	1.535	3.748	3.09	1.087	-0.035	0.609	0.772	 RGBb     
	9.00	1.7806	1.774	2.399	3.699	2.03	-0.957	0.240	0.830	0.951	 RGBt     
	9.00	1.7924	1.785	1.681	3.741	2.92	0.734	-0.007	0.635	0.795	 BHeb     
	9.00	1.8782	1.865	2.014	3.756	2.66	-0.134	-0.024	0.571	0.738	 Te-M     
	9.00	1.9211	1.900	2.208	3.720	2.33	-0.543	0.103	0.723	0.870	 EHeb     
	9.00	1.9248	1.895	3.386	3.643	0.85	-3.104	0.938	1.220	1.246	 1TP      
	9.00	1.9268	0.864	4.244	3.573	-0.63	-4.552	1.731	1.541	1.824	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.122e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.05	1.5486	1.547	1.261	3.992	4.28	1.880	-0.046	-0.006	-0.018	 TO       
	9.05	1.6818	1.679	1.495	3.963	3.96	1.181	0.025	0.023	0.025	 Te-m     
	9.05	1.6928	1.690	1.605	4.017	4.07	1.145	-0.132	-0.043	-0.046	 Te-M     
	9.05	1.7008	1.697	1.486	3.748	3.12	1.210	-0.039	0.607	0.770	 RGBb     
	9.05	1.7157	1.708	2.396	3.698	2.01	-0.943	0.250	0.838	0.956	 RGBt     
	9.05	1.7187	1.711	1.642	3.744	2.95	0.825	-0.017	0.623	0.785	 BHeb     
	9.05	1.8051	1.791	1.973	3.753	2.67	-0.025	-0.018	0.583	0.750	 Te-M     
	9.05	1.8442	1.823	2.199	3.718	2.32	-0.517	0.114	0.732	0.877	 EHeb     
	9.05	1.8477	1.819	3.263	3.650	0.98	-2.854	0.821	1.161	1.198	 1TP      
	9.05	1.8496	0.844	4.225	3.572	-0.62	-4.496	1.732	1.541	1.831	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.259e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.10	1.5000	1.498	1.215	3.980	4.27	1.944	-0.016	0.012	0.001	 TO       
	9.10	1.6148	1.612	1.428	3.952	3.97	1.312	0.043	0.041	0.044	 Te-m     
	9.10	1.6256	1.623	1.540	4.006	4.08	1.250	-0.096	-0.031	-0.036	 Te-M     
	9.10	1.6344	1.631	1.430	3.748	3.16	1.351	-0.039	0.610	0.772	 RGBb     
	9.10	1.6574	1.638	2.801	3.673	1.49	-1.840	0.500	0.992	1.078	 RGBt     
	9.10	1.6574	1.638	1.791	3.742	2.78	0.453	-0.001	0.627	0.788	 BHeb     
	9.10	1.6610	1.642	1.794	3.740	2.76	0.450	0.006	0.637	0.797	 Te-m     
	9.10	1.7284	1.714	1.910	3.749	2.71	0.140	-0.013	0.597	0.761	 Te-M     
	9.10	1.7660	1.745	2.144	3.719	2.36	-0.382	0.104	0.725	0.872	 EHeb     
	9.10	1.7699	1.742	3.183	3.653	1.05	-2.680	0.768	1.134	1.177	 1TP      
	9.10	1.7719	0.823	4.203	3.572	-0.62	-4.419	1.732	1.542	1.849	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.413e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.15	1.4514	1.450	1.164	3.967	4.25	2.022	0.013	0.034	0.024	 TO       
	9.15	1.5518	1.549	1.363	3.942	3.98	1.441	0.060	0.059	0.070	 Te-m     
	9.15	1.5616	1.559	1.476	3.995	4.08	1.357	-0.063	-0.020	-0.025	 Te-M     
	9.15	1.5708	1.568	1.376	3.748	3.19	1.486	-0.041	0.611	0.773	 RGBb     
	9.15	1.5889	1.581	2.287	3.700	2.10	-0.681	0.228	0.823	0.946	 L-M      
	9.15	1.5897	1.581	2.230	3.703	2.17	-0.549	0.206	0.806	0.933	 L-m      
	9.15	1.5962	1.562	3.059	3.656	1.14	-2.386	0.725	1.111	1.162	 RGBt     
	9.15	1.5962	1.564	1.830	3.739	2.71	0.360	0.010	0.637	0.797	 BHeb     
	9.15	1.5995	1.567	1.840	3.737	2.69	0.341	0.019	0.646	0.805	 Te-m     
	9.15	1.6255	1.592	1.950	3.742	2.60	0.053	0.010	0.625	0.786	 Te-M     
	9.15	1.6533	1.621	2.171	3.716	2.29	-0.439	0.131	0.745	0.886	 EHeb     
	9.15	1.6534	1.621	2.325	3.706	2.09	-0.797	0.194	0.792	0.921	 L-M      
	9.15	1.6537	1.621	2.273	3.710	2.16	-0.676	0.174	0.777	0.910	 L-m      
	9.15	1.6566	1.617	3.218	3.648	0.96	-2.725	0.851	1.176	1.211	 1TP      
	9.15	1.6583	0.798	4.172	3.571	-0.60	-4.338	1.733	1.542	1.853	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.585e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.20	1.3953	1.394	1.095	3.953	4.25	2.154	0.031	0.056	0.047	 TO       
	9.20	1.4898	1.487	1.294	3.932	3.99	1.599	0.060	0.083	0.093	 Te-m     
	9.20	1.5011	1.498	1.412	3.984	4.08	1.466	-0.029	-0.005	-0.009	 Te-M     
	9.20	1.5106	1.507	1.321	3.750	3.24	1.621	-0.048	0.604	0.767	 RGBb     
	9.20	1.5308	1.522	2.296	3.698	2.06	-0.697	0.241	0.832	0.953	 L-M      
	9.20	1.5315	1.522	2.242	3.701	2.13	-0.573	0.219	0.816	0.941	 L-m      
	9.20	1.5372	1.496	3.121	3.650	1.04	-2.501	0.809	1.155	1.196	 RGBt     
	9.20	1.5372	1.496	1.836	3.738	2.67	0.350	0.018	0.643	0.802	 BHeb     
	9.20	1.5403	1.499	1.851	3.735	2.65	0.318	0.028	0.654	0.812	 Te-m     
	9.20	1.5605	1.517	1.941	3.739	2.58	0.082	0.017	0.634	0.794	 Te-M     
	9.20	1.5788	1.533	2.168	3.715	2.26	-0.427	0.139	0.751	0.891	 EHeb     
	9.20	1.5789	1.533	2.341	3.704	2.04	-0.829	0.211	0.806	0.931	 L-M      
	9.20	1.5791	1.533	2.289	3.707	2.11	-0.708	0.190	0.789	0.919	 L-m      
	9.20	1.5809	1.526	3.311	3.639	0.81	-2.888	0.990	1.246	1.267	 1TP      
	9.20	1.5820	0.780	4.148	3.572	-0.58	-4.287	1.732	1.541	1.844	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.778e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.25	1.3410	1.339	1.025	3.941	4.25	2.294	0.040	0.083	0.083	 TO       
	9.25	1.4184	1.416	1.194	3.925	4.04	1.839	0.052	0.103	0.116	 Te-m     
	9.25	1.4309	1.428	1.312	3.972	4.12	1.670	0.003	0.017	0.012	 Te-M     
	9.25	1.4490	1.446	1.256	3.750	3.29	1.784	-0.051	0.604	0.766	 RGBb     
	9.25	1.4743	1.465	2.281	3.698	2.06	-0.656	0.246	0.836	0.956	 L-M      
	9.25	1.4749	1.465	2.228	3.701	2.12	-0.535	0.224	0.820	0.944	 L-m      
	9.25	1.4803	1.432	3.177	3.644	0.94	-2.596	0.895	1.198	1.231	 RGBt     
	9.25	1.4803	1.431	1.839	3.736	2.65	0.345	0.025	0.650	0.808	 BHeb     
	9.25	1.4829	1.433	1.853	3.734	2.62	0.314	0.034	0.659	0.816	 Te-m     
	9.25	1.4992	1.447	1.929	3.738	2.57	0.114	0.024	0.641	0.800	 Te-M     
	9.25	1.5140	1.459	2.166	3.713	2.24	-0.419	0.148	0.757	0.896	 EHeb     
	9.25	1.5141	1.459	2.342	3.702	2.02	-0.826	0.222	0.814	0.937	 L-M      
	9.25	1.5143	1.459	2.289	3.706	2.08	-0.705	0.200	0.797	0.925	 L-m      
	9.25	1.5158	1.451	3.313	3.637	0.78	-2.875	1.028	1.265	1.282	 1TP      
	9.25	1.5166	0.764	4.124	3.572	-0.57	-4.225	1.732	1.542	1.848	 AGBt
#	Isochrone	Z = 0.00100		Age = 	1.995e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.30	1.2901	1.288	0.958	3.928	4.25	2.440	0.034	0.112	0.113	 TO       
	9.30	1.3510	1.349	1.096	3.918	4.09	2.076	0.041	0.123	0.140	 Te-m     
	9.30	1.3640	1.362	1.212	3.960	4.15	1.882	0.025	0.039	0.033	 Te-M     
	9.30	1.3903	1.387	1.192	3.750	3.33	1.943	-0.054	0.605	0.767	 RGBb     
	9.30	1.4193	1.410	2.237	3.698	2.09	-0.549	0.241	0.833	0.954	 L-M      
	9.30	1.4198	1.410	2.179	3.701	2.16	-0.417	0.217	0.815	0.940	 L-m      
	9.30	1.4251	1.368	3.219	3.640	0.86	-2.663	0.970	1.236	1.261	 RGBt     
	9.30	1.4251	1.369	1.834	3.735	2.63	0.360	0.030	0.654	0.812	 BHeb     
	9.30	1.4274	1.371	1.850	3.733	2.60	0.323	0.040	0.664	0.821	 Te-m     
	9.30	1.4403	1.381	1.915	3.736	2.55	0.151	0.029	0.647	0.805	 Te-M     
	9.30	1.4521	1.389	2.160	3.712	2.22	-0.402	0.155	0.763	0.900	 EHeb     
	9.30	1.4521	1.389	2.342	3.701	1.99	-0.821	0.233	0.822	0.944	 L-M      
	9.30	1.4523	1.389	2.287	3.704	2.06	-0.694	0.209	0.804	0.930	 L-m      
	9.30	1.4535	1.380	3.277	3.637	0.80	-2.789	1.018	1.260	1.279	 1TP      
	9.30	1.4542	0.748	4.100	3.571	-0.56	-4.153	1.733	1.542	1.858	 AGBt
#	Isochrone	Z = 0.00100		Age = 	2.239e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.35	1.2414	1.240	0.888	3.917	4.26	2.601	0.020	0.138	0.152	 TO       
	9.35	1.2874	1.285	0.999	3.911	4.14	2.315	0.024	0.146	0.168	 Te-m     
	9.35	1.3005	1.298	1.112	3.947	4.18	2.094	0.040	0.063	0.062	 Te-M     
	9.35	1.3389	1.336	1.147	3.750	3.36	2.058	-0.056	0.605	0.766	 RGBb     
	9.35	1.3672	1.358	2.201	3.698	2.11	-0.459	0.238	0.831	0.953	 L-M      
	9.35	1.3676	1.357	2.141	3.702	2.18	-0.323	0.214	0.813	0.939	 L-m      
	9.35	1.3726	1.310	3.242	3.636	0.80	-2.693	1.026	1.263	1.282	 RGBt     
	9.35	1.3726	1.310	1.821	3.734	2.62	0.393	0.033	0.658	0.815	 BHeb     
	9.35	1.3748	1.312	1.842	3.732	2.59	0.347	0.043	0.668	0.824	 Te-m     
	9.35	1.3853	1.320	1.897	3.735	2.55	0.200	0.033	0.652	0.809	 Te-M     
	9.35	1.3961	1.326	2.156	3.711	2.19	-0.389	0.163	0.769	0.904	 EHeb     
	9.35	1.3961	1.326	2.335	3.700	1.97	-0.799	0.241	0.828	0.948	 L-M      
	9.35	1.3962	1.326	2.280	3.703	2.04	-0.675	0.215	0.809	0.934	 L-m      
	9.35	1.3973	1.316	3.267	3.636	0.78	-2.753	1.039	1.270	1.287	 1TP      
	9.35	1.3979	0.734	4.077	3.571	-0.54	-4.087	1.733	1.542	1.865	 AGBt
#	Isochrone	Z = 0.00100		Age = 	2.512e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.40	1.1787	1.177	0.790	3.907	4.29	2.844	-0.004	0.168	0.194	 TO       
	9.40	1.2285	1.226	0.905	3.904	4.18	2.549	0.006	0.168	0.196	 Te-m     
	9.40	1.2431	1.241	1.011	3.933	4.20	2.313	0.041	0.098	0.100	 Te-M     
	9.40	1.2908	1.288	1.104	3.750	3.39	2.164	-0.058	0.604	0.766	 RGBb     
	9.40	1.3175	1.308	2.169	3.698	2.13	-0.380	0.236	0.830	0.952	 L-M      
	9.40	1.3180	1.308	2.109	3.702	2.20	-0.243	0.212	0.812	0.939	 L-m      
	9.40	1.3225	1.256	3.248	3.634	0.77	-2.691	1.062	1.282	1.297	 RGBt     
	9.40	1.3225	1.256	1.810	3.734	2.61	0.422	0.036	0.660	0.817	 BHeb     
	9.40	1.3243	1.257	1.832	3.731	2.58	0.374	0.047	0.671	0.826	 Te-m     
	9.40	1.3328	1.262	1.880	3.735	2.54	0.244	0.036	0.655	0.812	 Te-M     
	9.40	1.3418	1.266	2.149	3.710	2.18	-0.369	0.169	0.773	0.908	 EHeb     
	9.40	1.3419	1.266	2.327	3.699	1.95	-0.776	0.248	0.834	0.953	 L-M      
	9.40	1.3420	1.266	2.273	3.702	2.02	-0.653	0.221	0.813	0.937	 L-m      
	9.40	1.3429	1.256	3.278	3.633	0.74	-2.753	1.089	1.295	1.307	 1TP      
	9.40	1.3433	0.720	4.053	3.570	-0.53	-4.017	1.734	1.542	1.873	 AGBt
#	Isochrone	Z = 0.00100		Age = 	2.818e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.45	1.2000	1.198	0.959	3.914	4.16	2.417	0.028	0.138	0.157	 TO       
	9.45	1.2489	1.246	1.074	3.751	3.41	2.238	-0.061	0.602	0.763	 RGBb     
	9.45	1.2720	1.262	2.142	3.698	2.14	-0.313	0.236	0.831	0.952	 L-M      
	9.45	1.2724	1.262	2.081	3.702	2.21	-0.172	0.211	0.812	0.939	 L-m      
	9.45	1.2762	1.206	3.252	3.632	0.74	-2.682	1.096	1.299	1.310	 RGBt     
	9.45	1.2762	1.206	1.800	3.733	2.60	0.449	0.038	0.662	0.818	 BHeb     
	9.45	1.2776	1.207	1.821	3.730	2.57	0.401	0.049	0.673	0.829	 Te-m     
	9.45	1.2850	1.210	1.865	3.734	2.54	0.282	0.039	0.657	0.814	 Te-M     
	9.45	1.2927	1.213	2.138	3.710	2.17	-0.339	0.173	0.776	0.910	 EHeb     
	9.45	1.2927	1.213	2.319	3.698	1.94	-0.752	0.255	0.838	0.956	 L-M      
	9.45	1.2928	1.213	2.264	3.702	2.01	-0.629	0.225	0.817	0.940	 L-m      
	9.45	1.2936	1.201	3.320	3.627	0.65	-2.809	1.182	1.339	1.344	 1TP      
	9.45	1.2940	0.707	4.029	3.570	-0.52	-3.947	1.734	1.543	1.883	 AGBt
#	Isochrone	Z = 0.00100		Age = 	3.162e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.50	1.1674	1.165	0.928	3.901	4.13	2.489	0.005	0.173	0.206	 TO       
	9.50	1.2084	1.205	1.044	3.751	3.43	2.312	-0.063	0.600	0.761	 RGBb     
	9.50	1.2293	1.219	2.119	3.698	2.14	-0.253	0.237	0.831	0.953	 L-M      
	9.50	1.2296	1.219	2.055	3.702	2.22	-0.107	0.211	0.812	0.939	 L-m      
	9.50	1.2331	1.160	3.252	3.630	0.72	-2.668	1.128	1.314	1.323	 RGBt     
	9.50	1.2331	1.159	1.790	3.733	2.59	0.473	0.039	0.662	0.819	 BHeb     
	9.50	1.2344	1.160	1.814	3.730	2.55	0.421	0.052	0.676	0.831	 Te-m     
	9.50	1.2403	1.162	1.853	3.734	2.53	0.314	0.040	0.658	0.815	 Te-M     
	9.50	1.2465	1.163	2.131	3.709	2.15	-0.319	0.177	0.780	0.912	 EHeb     
	9.50	1.2465	1.163	2.314	3.697	1.92	-0.736	0.263	0.843	0.959	 L-M      
	9.50	1.2466	1.163	2.258	3.701	2.00	-0.610	0.231	0.822	0.943	 L-m      
	9.50	1.2473	1.151	3.304	3.626	0.65	-2.763	1.191	1.342	1.348	 1TP      
	9.50	1.2476	0.695	4.007	3.570	-0.50	-3.892	1.734	1.543	1.881	 AGBt
#	Isochrone	Z = 0.00100		Age = 	3.548e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.55	1.1302	1.128	0.872	3.890	4.13	2.628	-0.029	0.197	0.248	 TO       
	9.55	1.1697	1.166	1.013	3.752	3.44	2.390	-0.066	0.598	0.759	 RGBb     
	9.55	1.1883	1.178	2.095	3.698	2.15	-0.194	0.238	0.832	0.954	 L-M      
	9.55	1.1886	1.178	2.030	3.702	2.23	-0.044	0.211	0.812	0.940	 L-m      
	9.55	1.1917	1.115	3.253	3.628	0.69	-2.655	1.158	1.329	1.334	 RGBt     
	9.55	1.1917	1.114	1.781	3.733	2.58	0.496	0.040	0.663	0.820	 BHeb     
	9.55	1.1929	1.115	1.807	3.729	2.54	0.439	0.055	0.678	0.833	 Te-m     
	9.55	1.1980	1.116	1.841	3.734	2.53	0.344	0.041	0.659	0.816	 Te-M     
	9.55	1.2033	1.116	2.127	3.708	2.14	-0.307	0.182	0.783	0.915	 EHeb     
	9.55	1.2033	1.116	2.311	3.696	1.91	-0.726	0.271	0.848	0.963	 L-M      
	9.55	1.2034	1.116	2.253	3.700	1.98	-0.597	0.238	0.827	0.947	 L-m      
	9.55	1.2040	1.103	3.234	3.630	0.71	-2.627	1.122	1.311	1.320	 1TP      
	9.55	1.2042	0.685	3.986	3.571	-0.48	-3.854	1.733	1.542	1.869	 AGBt
#	Isochrone	Z = 0.00100		Age = 	3.981e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.60	1.0945	1.092	0.818	3.880	4.12	2.767	-0.082	0.230	0.307	 TO       
	9.60	1.1323	1.129	0.981	3.752	3.46	2.469	-0.068	0.597	0.757	 RGBb     
	9.60	1.1494	1.139	2.072	3.698	2.16	-0.135	0.238	0.832	0.954	 L-M      
	9.60	1.1497	1.139	2.008	3.702	2.24	0.011	0.212	0.813	0.940	 L-m      
	9.60	1.1525	1.072	3.255	3.627	0.67	-2.646	1.179	1.337	1.343	 RGBt     
	9.60	1.1525	1.071	1.771	3.733	2.57	0.522	0.040	0.663	0.819	 BHeb     
	9.60	1.1536	1.072	1.798	3.729	2.53	0.462	0.056	0.679	0.833	 Te-m     
	9.60	1.1578	1.072	1.828	3.734	2.52	0.376	0.042	0.660	0.816	 Te-M     
	9.60	1.1624	1.071	2.123	3.708	2.12	-0.295	0.186	0.786	0.917	 EHeb     
	9.60	1.1624	1.071	2.308	3.696	1.89	-0.714	0.279	0.853	0.967	 L-M      
	9.60	1.1625	1.071	2.249	3.699	1.96	-0.583	0.244	0.831	0.951	 L-m      
	9.60	1.1629	1.058	3.190	3.632	0.75	-2.532	1.088	1.294	1.307	 1TP      
	9.60	1.1632	0.675	3.963	3.571	-0.47	-3.810	1.733	1.542	1.858	 AGBt
#	Isochrone	Z = 0.00100		Age = 	4.467e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.65	1.0619	1.060	0.773	3.870	4.11	2.885	-0.116	0.259	0.353	 TO       
	9.65	1.0964	1.093	0.951	3.752	3.48	2.543	-0.069	0.597	0.757	 RGBb     
	9.65	1.1119	1.102	2.049	3.698	2.17	-0.076	0.238	0.833	0.955	 L-M      
	9.65	1.1121	1.101	1.987	3.701	2.24	0.066	0.213	0.814	0.941	 L-m      
	9.65	1.1146	1.030	3.256	3.626	0.64	-2.637	1.200	1.345	1.352	 RGBt     
	9.65	1.1146	1.030	1.759	3.733	2.57	0.550	0.040	0.662	0.819	 BHeb     
	9.65	1.1155	1.030	1.787	3.730	2.53	0.488	0.055	0.677	0.832	 Te-m     
	9.65	1.1192	1.029	1.815	3.734	2.52	0.410	0.042	0.659	0.816	 Te-M     
	9.65	1.1232	1.028	2.119	3.707	2.11	-0.283	0.191	0.789	0.919	 EHeb     
	9.65	1.1233	1.028	2.303	3.695	1.87	-0.698	0.286	0.858	0.970	 L-M      
	9.65	1.1233	1.027	2.245	3.698	1.94	-0.569	0.251	0.835	0.954	 L-m      
	9.65	1.1237	1.014	3.183	3.631	0.73	-2.504	1.107	1.304	1.315	 1TP      
	9.65	1.1239	0.664	3.937	3.571	-0.45	-3.755	1.733	1.542	1.850	 AGBt
#	Isochrone	Z = 0.00100		Age = 	5.012e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.70	1.0302	1.028	0.728	3.860	4.11	3.004	-0.133	0.285	0.386	 TO       
	9.70	1.0632	1.060	0.940	3.748	3.46	2.578	-0.057	0.613	0.773	 RGBb     
	9.70	1.0763	1.066	2.025	3.698	2.18	-0.018	0.238	0.832	0.955	 L-M      
	9.70	1.0766	1.066	1.965	3.701	2.25	0.120	0.213	0.814	0.942	 L-m      
	9.70	1.0788	0.990	3.259	3.625	0.62	-2.632	1.222	1.354	1.362	 RGBt     
	9.70	1.0788	0.990	1.749	3.733	2.56	0.576	0.040	0.661	0.818	 BHeb     
	9.70	1.0795	0.990	1.778	3.730	2.52	0.511	0.055	0.676	0.831	 Te-m     
	9.70	1.0826	0.989	1.801	3.734	2.51	0.443	0.042	0.659	0.816	 Te-M     
	9.70	1.0861	0.987	2.114	3.707	2.09	-0.270	0.195	0.792	0.921	 EHeb     
	9.70	1.0861	0.987	2.298	3.694	1.86	-0.683	0.292	0.862	0.973	 L-M      
	9.70	1.0861	0.986	2.240	3.698	1.93	-0.555	0.257	0.839	0.956	 L-m      
	9.70	1.0865	0.973	3.176	3.630	0.72	-2.479	1.127	1.314	1.322	 1TP      
	9.70	1.0866	0.653	3.912	3.572	-0.43	-3.701	1.732	1.541	1.842	 AGBt
#	Isochrone	Z = 0.00100		Age = 	5.624e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.75	0.9830	0.981	0.588	3.850	4.19	3.365	-0.156	0.312	0.426	 TO       
	9.75	1.0310	1.027	0.928	3.743	3.44	2.614	-0.044	0.629	0.789	 RGBb     
	9.75	1.0423	1.032	2.002	3.698	2.19	0.040	0.236	0.832	0.954	 L-M      
	9.75	1.0425	1.032	1.944	3.701	2.26	0.173	0.212	0.814	0.942	 L-m      
	9.75	1.0445	0.951	3.263	3.624	0.59	-2.630	1.244	1.362	1.371	 RGBt     
	9.75	1.0445	0.951	1.741	3.734	2.56	0.595	0.039	0.660	0.817	 BHeb     
	9.75	1.0451	0.951	1.770	3.730	2.51	0.530	0.054	0.675	0.830	 Te-m     
	9.75	1.0478	0.950	1.789	3.734	2.51	0.472	0.040	0.656	0.813	 Te-M     
	9.75	1.0508	0.947	2.104	3.707	2.08	-0.244	0.195	0.793	0.921	 EHeb     
	9.75	1.0508	0.947	2.292	3.694	1.84	-0.666	0.297	0.865	0.975	 L-M      
	9.75	1.0509	0.947	2.232	3.698	1.92	-0.534	0.260	0.841	0.958	 L-m      
	9.75	1.0512	0.932	3.193	3.627	0.67	-2.497	1.173	1.335	1.340	 1TP      
	9.75	1.0513	0.641	3.880	3.573	-0.40	-3.648	1.731	1.541	1.818	 AGBt
#	Isochrone	Z = 0.00100		Age = 	6.310e+09 yr
# log(age/yr)	M_ini	M_act	logL/Lo	logTe	logG	Mv	U-B	B-V	V-I	stage
	9.80	0.9550	0.953	0.544	3.843	4.19	3.478	-0.165	0.329	0.452	 TO       
	9.80	0.9997	0.996	0.917	3.739	3.42	2.650	-0.030	0.646	0.805	 RGBb     
	9.80	1.0094	0.999	1.978	3.698	2.20	0.099	0.235	0.831	0.954	 L-M      
	9.80	1.0096	0.999	1.923	3.701	2.27	0.226	0.212	0.814	0.942	 L-m      
	9.80	1.0113	0.914	3.268	3.622	0.57	-2.627	1.267	1.370	1.381	 RGBt     
	9.80	1.0113	0.914	1.733	3.734	2.55	0.614	0.039	0.658	0.815	 BHeb     
	9.80	1.0118	0.914	1.762	3.730	2.50	0.549	0.054	0.674	0.829	 Te-m     
	9.80	1.0141	0.912	1.777	3.735	2.51	0.500	0.037	0.653	0.811	 Te-M     
